user_id,total_transactions_cnt,total_transactions_amt,transfer_cnt,transfer_amt,transfer_mean,max_consume_amt,consume_order_ratio,business_travel_cnt,business_travel_amt,business_travel_avg_amt,public_pay_amt,mon_consume_frq,consumption_channel,online_cnt,online_amt,online_avg_amt,mon_online_frq,dining_cnt,dining_amt,dining_avg_amt,mon_business_travel_frq,car_cnt,car_amt,phone_fee_cnt,phone_fee_amt,credit_card_repay_amt,cash_advance_cnt,is_installment,credit_card_repay_cnt,cash_advance_amt,payroll,withdraw_cnt,withdraw_amt,total_deposit,total_withdraw,internet_media_cnt,internet_media_amt,return_cnt,online_buy_first_date,online_buy_last_date,high_consumption,43,recency,frequency,monetary
26135593,98,34057.76,6,7200,1200,5555,0.887755102,0,0,0,0,10.875,AliPay,17,795.91,46.81823529,3.4,0,0,0,0,0,0,0,0,9,15900,0,0,0,0,0,0,0,0,0,0,0,2017/2/20 16:00,2017/7/3 16:00,0,0,181,87,17944.76
26138232,8,1573.2,0,0,0,478,0.75,0,0,0,0,3,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,2,322.2,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,34,6,1251
26143857,1615,5995656.28,105,316150.66,3010.958667,47337.92,0.516408669,6,248.66,41.44333333,0,55.6,AliPay,3,742,247.3333333,3,0,0,0,1,0,0,8,3048.66,128,758371.7,1,1,1000,1,0,0,13898,47400,0,0,2,2017/9/18 16:00,2017/9/25 16:00,1,0,27,834,2542496.65
26160322,314,601227.33,0,0,0,35000,0.703821656,0,0,0,0,18.41666667,AliPay,2,488,244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1500,32100,0,0,4,2017/8/4 8:53,2017/8/4 8:54,1,0,37.25958333,221,301744.43
26160794,975,1890935.87,288,1171470.49,4067.605868,5700,0.61025641,0,0,0,0,37.1875,AliPay,0,0,0,0,1,128,128,0,0,0,1,20,150,765757.46,0,0,0,0,0,0,0,9100,0,0,34,2012/12/31 16:00,2014/12/31 15:59,0,0,66,595,612146.12
26165786,1743,1266693.02,178,169745.21,953.6247753,19320,0.348250143,1,333,333,968.5,46.69230769,CreditCardPay,402,47258.54,117.5585572,30.92307692,22,117658.81,5348.127727,1,0,0,81,4706.73,85,206318.66,1,0,0,0,61,48105.69,0,0,1,19.5,38,2016/12/31 3:59,2017/12/3 4:47,0,0,27,607,183416.06
26167348,62,50910.29,2,135.5,67.75,9450,0.516129032,0,0,0,0,2.666666667,AliPay,1,595.7,595.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,800,0,0,0,2017/5/29 1:38,2017/5/29 1:38,0,1,117.0328009,32,30407.3
26173945,96,240244.48,0,0,0,63780,0.71875,1,425,425,1141.4,4.928571429,AliPay,6,10360.25,1726.708333,1.2,0,0,0,1,0,0,1,600,16,104155.71,0,0,0,0,0,0,11200,1000,0,0,3,2016/11/10 16:00,2017/6/2 16:00,1,0,34.54729167,69,112636.67
26190122,68,1165220.01,13,546721.85,42055.52692,10000,0.455882353,0,0,0,0,3.1,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,4,2975.65,0,0,0,1,0,0,0,17600,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,36,31,61837
26192305,282,64526.67,0,0,0,950,0.471631206,2,296,148,10,12.09090909,CreditCardPay,70,8998.32,128.5474286,8.75,15,1424.4,94.96,2,0,0,5,319.29,11,19610,1,0,0,1,2,5600,0,0,0,0,2,2017/1/14 9:29,2017/8/30 4:49,0,0,36,133,15678.86
26192576,501,1276453.57,3,12010,4003.333333,50820,0.656686627,2,1034,517,1062,29.90909091,AliPay,0,0,0,0,0,0,0,2,0,0,0,0,9,26380.5,0,0,0,0,0,0,61680.88,5000,0,0,4,2012/12/31 16:00,2014/12/31 15:59,1,0,35,329,585394.73
26197998,299,95944.97,0,0,0,2000,0.913043478,21,5593,266.3333333,0,17.0625,AliPay,41,6290.58,153.4287805,3.727272727,0,0,0,2.1,0,0,2,400,19,41346.9,1,0,0,1,0,0,0,0,0,0,0,2016/10/17 16:00,2017/11/9 16:00,0,0,36,273,51607.12
26198899,251,113038.08,14,49126.12,3509.008571,9000,0.864541833,5,2687,537.4,0,14.46666667,AliPay,13,1022.9,78.68461538,2.6,1,150,150,1,0,0,0,0,19,58495.63,0,0,0,0,0,0,0,0,0,0,0,2017/3/11 16:00,2017/11/26 16:00,0,0,32,217,53158.57
26207493,1385,3969072.36,364,1462101.66,4016.762802,127500,0.355234657,46,2910.8,63.27826087,0,30.75,AliPay,222,17624.32,79.38882883,17.07692308,22,459.6,20.89090909,6.571428571,4,740,41,1401.37,22,53669.04,1,7,14000,1,48,613157.12,82800,12300,4,25.6,32,2016/11/3 8:45,2017/11/7 16:00,1,0,27.57596065,492,310669.75
26208610,425,110318.72,14,5046.31,360.4507143,6600,0.635294118,1,25.5,25.5,0,18,AliPay,44,2377.19,54.02704545,14.66666667,2,222,111,1,0,0,5,268.63,29,13262.58,1,0,0,0,3,1306.82,11459.07,4800,1,25,12,2017/8/14 5:38,2017/10/17 7:30,0,0,43,270,54070.57
26209736,4,1866.36,1,889.68,889.68,43.5,0.25,1,43.5,43.5,0,1,OthersPay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,38.25920139,1,43.5
26216818,555,352131.36,22,45946.92,2088.496364,5099,0.423423423,8,1926,240.75,509.63,14.6875,CreditCardPay,104,4126.13,39.67432692,7.428571429,0,0,0,4,0,0,37,2266.32,34,84374.15,0,0,0,0,13,13874,0,0,0,0,9,2016/9/2 13:26,2017/11/4 16:00,0,0,33,235,83582.8
26217509,248,60662.06,4,1114.36,278.59,2000,0.47983871,6,438.5,73.08333333,0,10.81818182,CreditCardPay,57,4752.13,83.37070175,5.181818182,7,611.5,87.35714286,3,0,0,8,614.16,22,17613.19,1,0,0,0,0,0,0,0,5,55.63,2,2017/1/8 12:05,2017/11/19 16:00,0,0,32,119,17458.59
26217608,1062,1589198.21,121,267840.8,2213.560331,6580,0.343691149,2,424,212,2231,28.07692308,AliPay,82,4612.66,56.25195122,8.2,0,0,0,2,0,0,21,1247.11,94,243100.04,1,0,0,0,37,77997.28,1700,26000,0,0,7,2016/12/15 8:46,2017/9/19 13:10,0,0,32.09390046,365,262934.74
26218968,610,3047302.72,23,124180.55,5399.154348,100000,0.667213115,0,0,0,0,27.13333333,AliPay,0,0,0,0,0,0,0,0,0,0,1,480,16,27385.74,0,0,0,0,0,0,45300,68600,0,0,7,2012/12/31 16:00,2014/12/31 15:59,1,0,44,407,1421533.28
26226673,549,484150.61,131,121235.33,925.4605344,3900,0.402550091,12,2985.5,248.7916667,0,15.78571429,AliPay,94,20372.11,216.7245745,8.545454545,0,0,0,2.4,0,0,13,1241.52,33,66345.14,1,3,3000,1,21,37287.02,200,200,1,3199,1,2016/10/17 16:00,2017/10/17 16:00,0,0,45.37696759,221,67011.64
26227188,46,92306.16,0,0,0,8000,0.717391304,0,0,0,0,5.5,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,227,33,41158.81
26233882,77,118598.56,21,42812.25,2038.678571,10000,0.467532468,0,0,0,0,9,OthersPay,1,7.84,7.84,1,0,0,0,0,0,0,0,0,7,21813.45,0,0,0,1,0,0,0,0,0,0,0,2017/11/28 16:00,2017/11/28 16:00,0,1,28,36,43643.29
26240878,26,20470.49,0,0,0,2000,0.769230769,0,0,0,0,2.5,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,262,20,20297.49
26249747,358,345560.57,1,500,500,10000,0.61452514,0,0,0,0,13.75,OthersPay,8,744.91,93.11375,2,1,79,79,0,0,0,1,98.5,0,0,0,0,0,0,0,0,0,1200,0,0,2,2017/5/17 16:00,2017/10/1 16:00,0,0,35,220,180876.03
26252710,944,4489786.8,25,205120,8204.8,500000,0.769067797,0,0,0,453,42.70588235,AliPay,14,2336.02,166.8585714,7,4,268.3,67.075,0,0,0,7,640.8,48,518354.53,1,0,0,0,0,0,6100,27500,0,0,3,2016/10/29 16:00,2017/8/21 5:05,1,0,29,726,2191723.09
26254544,1129,439433.18,38,35993.8,947.2052632,7500,0.529672276,0,0,0,0,74.75,AliPay,0,0,0,0,0,0,0,0,0,0,1,30,21,30052.01,1,0,0,0,0,0,0,8600,0,0,4,2012/12/31 16:00,2014/12/31 15:59,0,0,32,598,213167.02
26257841,175,148312.64,14,35858,2561.285714,10000,0.84,0,0,0,0,10.5,OthersPay,13,1109.4,85.33846154,2.166666667,0,0,0,0,0,0,3,900,20,60018.21,1,0,0,0,0,0,0,0,0,0,0,2017/3/28 16:00,2017/11/30 16:00,0,0,30,147,70000.51
26259065,18,10545.29,0,0,0,5000,0.722222222,0,0,0,0,4.333333333,AliPay,4,355.8,88.95,2,0,0,0,0,0,0,0,0,4,2027,0,0,0,0,0,0,0,0,0,0,0,2017/10/20 16:00,2017/11/23 16:00,0,1,34,13,7318.29
26259930,288,176913.71,22,4427.28,201.24,13872,0.802083333,9,8752.2,972.4666667,0,19.25,AliPay,59,8701.48,147.4827119,9.833333333,0,0,0,1,0,0,6,464.94,13,64815.94,0,0,0,0,0,0,0,0,0,0,1,2017/3/21 11:59,2017/11/9 16:00,0,0,35,231,102374.27
26261527,367,239698.79,0,0,0,7690,0.836512262,0,0,0,0,21.92857143,AliPay,74,4120.27,55.67932432,9.25,0,0,0,0,0,0,8,295.5,20,75667.77,1,4,1500,0,0,0,0,1300,0,0,0,2017/2/14 16:00,2017/9/18 16:00,0,0,37.24612269,307,113858.55
26263277,931,458987.3,150,72736.74,484.9116,8000,0.45112782,10,2930,293,72.8,26.25,OthersPay,78,7949.15,101.9121795,6,24,2224.9,92.70416667,1,0,0,20,1169.47,46,43669,1,3,700,1,22,20921.73,0,9300,0,0,9,2016/8/10 11:25,2017/10/24 16:00,0,0,47,420,128093.69
26268894,20,4542.29,0,0,0,251,0.95,0,0,0,0,19,AliPay,1,2,2,1,4,286,71.5,0,1,251,0,0,1,3544.49,0,0,0,0,0,0,0,0,0,0,0,2017/11/19 16:00,2017/11/19 16:00,0,1,33,19,997.8
26269239,432,353479.43,44,89861.86,2042.315,1600,0.43287037,5,720,144,0,17,AliPay,80,12180.19,152.252375,7.272727273,57,7854.64,137.8007018,5,0,0,29,4380.91,2,4500,0,1,1000,0,3,60200,0,0,2,515,8,2017/1/5 3:42,2017/11/28 16:00,0,0,33,187,27616.13
26272282,390,260997.03,0,0,0,12700,0.758974359,0,0,0,0,19.73333333,AliPay,0,0,0,0,0,0,0,0,0,0,1,1,1,580,1,0,0,0,0,0,45271.13,16700,0,0,5,2012/12/31 16:00,2014/12/31 15:59,0,0,27.4825463,296,136886.5
26273173,85,177213.64,0,0,0,25000,0.6,0,0,0,0,4.636363636,AliPay,11,3397.6,308.8727273,2.2,0,0,0,0,0,0,1,98.5,19,84737.75,1,0,0,0,0,0,0,0,0,0,0,2017/3/24 16:00,2017/8/12 16:00,0,1,57,51,44453.9
26273279,507,866080.54,188,343811.78,1828.786064,27760,0.512820513,5,475.45,95.09,0,26,OthersPay,7,143.5,20.5,2.333333333,0,0,0,2.5,0,0,0,0,24,62152.62,1,0,0,0,0,0,0,42600,0,0,0,2017/6/24 16:00,2017/9/19 16:00,1,0,42,260,311571.34
26275144,87,1014896.12,0,0,0,320000,0.413793103,0,0,0,0,3.272727273,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,2,112400,0,0,0,0,0,0,0,30800,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,1,31.45612269,36,506867.7
26287662,720,2310741.57,0,0,0,61200,0.730555556,0,0,0,0,40.46153846,AliPay,0,0,0,0,0,0,0,0,0,0,1,41.62,42,118313,1,0,0,0,0,0,49546.27,270600,0,0,4,2012/12/31 16:00,2014/12/31 15:59,1,0,32,526,1227258.6
26295161,786,1032175.49,62,92082.72,1485.205161,81774,0.436386768,0,0,0,641,22.86666667,AliPay,80,11570.72,144.634,6.666666667,4,122.8,30.7,0,0,0,29,1844.26,27,89007.19,0,0,0,0,18,37274.9,14185.07,8100,0,0,10,2016/10/5 2:29,2017/10/28 16:00,1,0,34.63315972,343,344334.06
26319974,539,214213.64,0,0,0,7960,0.849721707,23,2157.6,93.80869565,0,30.53333333,AliPay,57,11229.58,197.0101754,7.125,0,0,0,0,0,0,23,2157.6,18,38625.1,0,0,0,1,0,0,0,12600,0,0,0,2017/2/12 16:00,2017/9/21 16:00,0,0,38,458,105161.04
26320494,50,58329.88,1,4000,4000,2180,0.78,0,0,0,0,19.5,AliPay,2,220.44,110.22,1,0,0,0,0,0,0,0,0,9,16925,1,0,0,0,0,0,0,0,0,0,0,2017/11/29 16:00,2017/12/2 16:00,0,1,29,39,22978.06
26346232,109,572909.55,14,201949.84,14424.98857,49447,0.605504587,0,0,0,0,6,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,1,3994.37,0,0,0,0,0,0,0,10000,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,0,38,66,111073.04
26346983,362,78279.84,9,1897,210.7777778,3760,0.505524862,0,0,0,0,16.63636364,CreditCardPay,125,24827.92,198.62336,11.36363636,0,0,0,0,0,0,10,545.21,9,4835,1,0,0,0,0,0,0,0,2,16.5,9,2017/1/6 12:03,2017/11/8 6:57,0,0,53.37657407,183,32152.72
26347526,106,70036.76,0,0,0,5829,0.896226415,2,1540,770,0,13.57142857,AliPay,27,828.85,30.69814815,5.4,0,0,0,1,0,0,1,49.2,9,33828.76,0,0,0,1,0,0,0,0,0,0,0,2017/6/16 16:00,2017/10/21 16:00,0,0,29,95,27805.01
26348841,283,348515.87,19,121900.64,6415.823158,10640,0.830388693,2,15432,7716,0,18.07692308,AliPay,1,1580,1580,1,0,0,0,2,0,0,1,99,10,69349.68,1,0,0,0,0,0,0,0,0,0,0,2017/2/25 16:00,2017/2/25 16:00,0,0,46,235,108873.9
26351249,51,61918.02,4,14287.1,3571.775,6000,0.764705882,1,160,160,0,4.875,AliPay,0,0,0,0,0,0,0,1,0,0,0,0,10,24210.9,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,49,39,37433.91
26361374,172,1218320.35,2,3200,1600,86400,0.709302326,0,0,0,0,24.4,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,12,63219.65,0,0,0,0,0,0,0,2500,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,0,44,122,648133.32
26370634,87,25632.98,1,1349,1349,1600,0.574712644,0,0,0,0,4.166666667,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,19,9341.06,1,0,0,0,0,0,0,0,0,0,1,2012/12/31 16:00,2014/12/31 15:59,0,1,45,50,13063.26
26371623,3,464.31,0,0,0,350,0.666666667,0,0,0,0,1,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,1,114.3,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,50,2,350.01
26385655,1285,190501.16,230,52124.29,226.6273478,9000,0.366536965,2,84,42,0,39.25,AliPay,329,23789.57,72.3087234,27.41666667,8,1130.9,141.3625,1,0,0,11,989.09,14,11291.9,1,0,0,1,19,3111.93,2200,15100,0,0,71,2016/12/31 11:11,2017/11/8 12:01,0,0,40,471,53700.62
26390307,278,210052.78,7,7648,1092.571429,10000,0.787769784,2,977.5,488.75,0,14.6,AliPay,30,3613.96,120.4653333,4.285714286,0,0,0,1,0,0,1,99,32,54473.42,1,39,55800,1,0,0,0,0,0,0,0,2017/2/21 16:00,2017/9/3 16:00,0,0,62,219,103906.8
26390488,1261,574402.58,111,117109.84,1055.043604,18500,0.515463918,8,3168,396,0,54.16666667,OthersPay,1,118,118,1,31,2570,82.90322581,1.6,0,0,21,867.19,5,27257.68,1,0,0,1,21,13058.97,0,7000,18,10358,15,2017/11/8 16:00,2017/11/8 16:00,0,0,31,650,159790.99
26395502,6,694.32,0,0,0,450,0.833333333,0,0,0,0,5,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,28,5,685
26399180,514,143860.58,35,11754.42,335.8405714,3600,0.535019455,0,0,0,0,15.27777778,OthersPay,97,4425.3,45.62164948,7.461538462,2,105,52.5,0,0,0,23,1468.65,35,17474.2,0,4,2200,1,3,4300,0,4400,0,0,2,2016/8/2 5:10,2017/9/24 3:43,0,0,29,275,42161.01
26402731,114,28754.26,0,0,0,4898,0.798245614,0,0,0,0,7.583333333,AliPay,22,6024.89,273.8586364,3.142857143,0,0,0,0,0,0,0,0,15,11235.47,1,0,0,1,0,0,0,0,0,0,0,2017/1/10 16:00,2017/10/8 16:00,0,0,49,91,14715.25
26409205,39,21639.59,0,0,0,5220.98,0.794871795,0,0,0,0,10.33333333,AliPay,1,139,139,1,0,0,0,0,0,0,0,0,7,7370,1,0,0,0,0,0,0,3500,0,0,0,2017/10/31 16:00,2017/10/31 16:00,0,1,27.4568287,31,12269.59
26412401,283,2784316.96,0,0,0,150000,0.692579505,1,204,204,0,14,AliPay,0,0,0,0,0,0,0,1,0,0,1,1900,24,285916.49,0,0,0,0,0,0,35100,8600,0,0,2,2012/12/31 16:00,2014/12/31 15:59,1,0,32.43791667,196,1330761.99
26412462,58,41110.56,0,0,0,5180.7,0.75862069,0,0,0,0,7.333333333,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,7,8144.46,1,0,0,1,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,42,44,18684.92
26418548,232,171639.13,9,18013,2001.444444,20000,0.806034483,0,0,0,0,12.46666667,AliPay,66,4081.99,61.84833333,7.333333333,0,0,0,0,0,0,7,5306.3,14,59695.27,1,2,800,0,0,0,0,0,0,0,0,2017/3/21 16:00,2017/11/24 16:00,0,0,29,187,96889.24
26422950,1066,3017361.78,108,649419.01,6013.138981,12955,0.251407129,0,0,0,0,17.86666667,CreditCardPay,183,48551.63,265.3094536,13.07142857,0,0,0,0,0,0,36,8121.21,119,451515.36,0,0,0,0,58,284287.3,0,0,3,24.81,25,2016/10/5 5:39,2017/11/2 12:38,0,0,57.00762731,268,149689.7
26429614,237,96208.34,79,40607.81,514.0229114,4000,0.443037975,2,47,23.5,0,15,AliPay,32,7112.27,222.2584375,5.333333333,13,390.42,30.03230769,1,0,0,10,2427.05,6,10379.74,1,0,0,0,0,0,0,0,0,0,4,2017/1/5 12:57,2017/9/8 16:00,0,0,81,105,21726.16
26431586,292,314846.47,0,0,0,16950,0.832191781,0,0,0,0,22.09090909,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,1,800,1,0,0,0,0,0,0,12900,0,0,4,2012/12/31 16:00,2014/12/31 15:59,0,0,55,243,160105.97
26433315,1064,7458015.92,143,790559.2,5528.386014,1900000,0.462406015,0,0,0,0,41,CreditCardPay,0,0,0,0,14,2024.4,144.6,0,0,0,12,2272.59,0,0,0,0,0,0,2,12609.95,0,0,5,244.47,48,2012/12/31 16:00,2014/12/31 15:59,1,0,28.16134259,492,3097304.66
26433764,72,19013.4,0,0,0,5888,0.958333333,1,384,384,0,23,OthersPay,5,969.86,193.972,2.5,3,39,13,1,0,0,0,0,2,1456.56,1,0,0,0,0,0,0,0,0,0,0,2017/10/13 16:00,2017/11/2 16:00,0,1,44,69,13756.84
26436425,89,14287.9,0,0,0,1120,0.91011236,0,0,0,0,20.25,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,1,4129.15,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,69,81,9773.45
26448295,2306,2964737.17,307,541120.38,1762.607101,145000,0.548568951,1,79.45,79.45,2825.87,105.4166667,OthersPay,628,81939.3,130.4765924,57.09090909,10,2317.8,231.78,1,0,0,17,6815.29,12,39797.76,0,0,0,1,6,120257.1,0,42180.2,10,3883.67,36,2017/1/1 8:09,2017/11/20 12:20,1,0,27,1265,665288.11
26449594,151,318285.59,33,131032.59,3970.684545,7400,0.377483444,0,0,0,0,4.384615385,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,44,171362.19,0,0,0,1,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,46,57,57307.23
26454878,703,1101699.88,105,216764.41,2064.422952,20000,0.448079659,0,0,0,0,26.25,AliPay,125,23967.37,191.73896,12.5,0,0,0,0,0,0,17,6143.93,24,29313,1,0,0,0,3,55000,0,0,1,25,39,2017/1/6 9:47,2017/11/22 10:35,0,0,25.36604167,315,272397.52
26456493,270,608447.83,5,8346,1669.2,15000,0.585185185,0,0,0,0,8.777777778,OthersPay,6,561.46,93.57666667,1.5,0,0,0,0,0,0,1,49.25,32,115557.23,0,0,0,1,0,0,0,300,0,0,0,2017/8/1 16:00,2017/11/9 16:00,0,0,27,158,229867.42
26471570,211,98209.34,34,28584.05,840.7073529,5000,0.3507109,0,0,0,0,5.285714286,CreditCardPay,36,6642.18,184.505,3,0,0,0,0,0,0,28,1383.18,10,11022.03,1,0,0,1,13,8908.21,0,0,1,10,3,2016/10/3 14:39,2017/11/20 16:00,0,0,41,74,13845.44
26475010,48,67502.38,11,18030.6,1639.145455,2600,0.416666667,0,0,0,0,2.222222222,AliPay,1,49.97,49.97,1,0,0,0,0,0,0,0,0,3,7354.35,0,0,0,1,0,0,0,8900,0,0,0,2017/10/30 16:00,2017/10/30 16:00,0,1,52,20,9054.97
26476116,49,286438.29,3,68950,22983.33333,27885,0.673469388,1,361,361,0,4.125,OthersPay,4,745.5,186.375,2,0,0,0,1,0,0,0,0,11,157897.58,0,0,0,1,0,0,0,0,0,0,0,2017/9/15 16:00,2017/10/20 16:00,1,1,56,33,124098.71
26480778,67,280018.17,0,0,0,25680,0.746268657,3,2287,762.3333333,0,3.571428571,OthersPay,0,0,0,0,0,0,0,1.5,3,710,2,700,15,127375.97,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,1,29,50,152642.2
26484183,294,264085.83,3,7000,2333.333333,14731.05,0.666666667,0,0,0,188.4,17.81818182,AliPay,3,433.5,144.5,1,0,0,0,0,0,0,2,149.5,32,36733.74,0,7,3500,1,0,0,0,19200,0,0,0,2017/5/7 16:00,2017/11/9 16:00,0,0,39,196,116395.59
26492211,1009,424925.54,6,5702,950.3333333,9720,0.673934589,35,3687.5,105.3571429,553,45.33333333,AliPay,144,9036.18,62.75125,12,0,0,0,4.375,0,0,52,2919.11,20,44289.58,1,0,0,0,1,120,25780.1,64700,0,0,28,2016/10/1 8:23,2017/9/20 15:48,0,0,32.49081019,680,214865.72
26493247,712,981880.2,46,108739.17,2363.895,21200,0.456460674,0,0,0,0,20.3125,AliPay,65,6782.06,104.3393846,5.909090909,0,0,0,0,0,0,18,1997.95,43,47264.12,1,0,0,0,16,47446,11200,51400,4,160.2,15,2016/10/3 2:20,2017/8/1 0:47,0,0,32,325,315369.14
26495724,14,22635.15,0,0,0,4128,0.857142857,0,0,0,0,4,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,43,12,13804.15
26499247,25,6901.32,0,0,0,1899,0.48,0,0,0,0,2,OthersPay,1,1899,1899,1,0,0,0,0,0,0,0,0,9,3356.11,0,0,0,0,0,0,0,0,0,0,0,2017/6/4 16:00,2017/6/4 16:00,0,1,35,12,3545.21
26512358,231,50539.02,10,11548.01,1154.801,1000,0.753246753,0,0,0,0,13.38461538,AliPay,11,858.61,78.05545455,11,0,0,0,0,0,0,2,258,4,5357.08,1,0,0,0,1,3000,0,0,0,0,0,2017/11/9 14:14,2017/11/28 16:00,0,0,33,174,14143.61
26518436,411,1278154.78,8,15618,1952.25,61704.1,0.729927007,1,229,229,0,23.07692308,OthersPay,1,179,179,1,0,0,0,1,0,0,1,1199,13,14737.18,0,0,0,1,0,0,0,20400,0,0,2,2017/7/1 16:00,2017/7/1 16:00,1,0,25.30601852,300,615872.9
26519668,694,331739.67,70,60993.77,871.3395714,2310,0.168587896,0,0,0,263.6,7.8,CreditCardPay,94,17455.06,185.6921277,7.230769231,0,0,0,0,0,0,4,242.58,29,26168.5,0,0,0,1,20,19900,0,0,3,185.35,9,2016/9/9 3:47,2017/10/14 16:00,0,0,76,117,21706.34
26527581,2256,517767.56,265,47919.94,180.8299623,5201,0.710549645,0,0,0,0,100.1875,AliPay,41,692.65,16.89390244,8.2,0,0,0,0,0,0,2,2000,48,71662.9,1,2,1600,1,8,2299.06,1500,9300,0,0,54,2017/6/24 16:00,2017/10/7 16:00,0,0,37,1603,165469.87
26528367,54,54685.49,0,0,0,7000,0.907407407,0,0,0,0,8.166666667,AliPay,8,840.79,105.09875,2,0,0,0,0,0,0,0,0,2,19000,0,0,0,0,0,0,0,0,0,0,0,2017/7/28 16:00,2017/10/1 16:00,0,1,38,49,35288.49
26531872,32,252744.21,0,0,0,30000,0.65625,0,0,0,0,5.25,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,1,126.9537963,21,126372.99
26540402,187,105624.36,0,0,0,20000,0.828877005,11,15991,1453.727273,0,9.6875,AliPay,11,1534.21,139.4736364,1.571428571,0,0,0,2.2,1,200,5,498.5,15,35909.57,0,0,0,0,0,0,0,0,0,0,3,2016/9/15 16:00,2017/9/8 16:00,0,0,47,155,64715.67
26541509,429,503650.87,35,86620.73,2474.878,50000,0.708624709,0,0,0,0,20.26666667,AliPay,88,7945.63,90.29125,8.8,0,0,0,0,0,0,5,846.54,16,42764.19,1,0,0,1,0,0,0,3300,0,0,0,2017/2/15 16:00,2017/11/10 16:00,1,0,32,304,154678.31
26543207,130,102472.91,6,4114.69,685.7816667,1000,0.446153846,0,0,0,0,4.833333333,AliPay,10,677.77,67.777,10,0,0,0,0,0,0,1,12,16,40694.41,0,0,0,1,0,0,0,1000,0,0,0,2017/11/16 11:47,2017/11/29 5:47,0,0,32.42541667,58,10850.04
26544742,363,251273.58,38,54379.43,1431.037632,1380,0.344352617,0,0,0,0,10.41666667,CreditCardPay,93,7300.86,78.50387097,8.454545455,5,284,56.8,0,0,0,3,198.72,26,25065,0,0,0,0,11,41239.16,0,0,1,8.8,5,2016/11/12 12:04,2017/9/22 8:38,0,0,98.3455787,125,12642.07
26545455,221,434653.54,62,291254.84,4697.65871,48350,0.57918552,0,0,0,0,9.846153846,AliPay,1,480,480,1,0,0,0,0,0,0,0,0,3,7172.08,1,0,0,0,0,0,24000,7800,0,0,0,2016/12/3 16:00,2016/12/3 16:00,1,0,33,128,91624.74
26552454,362,6360938.96,21,3078.48,146.5942857,2000000,0.461325967,2,332.1,166.05,0,13.91666667,CreditCardPay,76,13378.69,176.0353947,6.909090909,1,98,98,1,0,0,21,1465.48,24,79308,1,0,0,0,2,700,0,0,1,1,5,2017/1/3 2:06,2017/11/27 8:31,1,0,28,167,3123281.51
26556482,1654,2264490.66,427,561574.01,1315.161616,100000,0.379685611,15,5728.22,381.8813333,0,52.33333333,CreditCardPay,364,30690.03,84.31326923,30.33333333,21,1944.7,92.6047619,2.5,0,0,44,3295.8,39,40946.45,0,0,0,0,32,132808,0,17000,1,10,31,2016/12/31 11:20,2017/11/16 6:50,1,0,32,628,394436.17
